,Date,Open,High,Low,Close,Adj Close,Volume,Name
93,2020-08-18,165.220001,165.220001,163.5,164.830002,163.02778600000002,2600,IHE
94,2020-08-19,165.649994,166.300003,165.169998,165.169998,163.364059,5300,IHE
95,2020-08-20,164.78999299999998,165.860001,164.78999299999998,165.649994,163.838806,5100,IHE
96,2020-08-21,165.220001,165.350006,164.130005,165.190002,163.38385,3600,IHE
97,2020-08-24,165.860001,166.199997,164.259995,165.080002,163.275055,8000,IHE
98,2020-08-25,165.419998,166.029999,165.110001,165.979996,164.165207,19900,IHE
99,2020-08-26,165.940002,165.940002,164.729996,165.419998,163.61132800000001,8900,IHE
100,2020-08-27,166.490005,166.490005,164.970001,165.690002,163.878387,4600,IHE
101,2020-08-28,165.869995,166.300003,165.100006,166.300003,164.48172,2700,IHE
102,2020-08-31,166.830002,167.71000700000002,166.080002,167.580002,165.747726,5400,IHE
103,2020-09-01,168.179993,168.179993,164.729996,165.149994,163.34428400000002,5900,IHE
104,2020-09-02,164.860001,168.25,164.860001,168.25,166.41038500000002,5700,IHE
105,2020-09-03,167.850006,167.850006,163.720001,164.139999,162.345337,5600,IHE
106,2020-09-04,164.949997,164.949997,161.809998,163.229996,161.44528200000002,2700,IHE
107,2020-09-08,163.029999,163.029999,160.740005,160.91000400000001,159.150665,4700,IHE
108,2020-09-09,164.190002,165.559998,164.190002,164.580002,162.78053300000002,6100,IHE
109,2020-09-10,164.729996,164.729996,161.699997,161.699997,159.932007,3800,IHE
110,2020-09-11,162.110001,162.419998,161.279999,161.970001,160.199051,2900,IHE
111,2020-09-14,163.740005,165.899994,163.740005,165.570007,163.759705,2500,IHE
112,2020-09-15,166.929993,166.970001,166.03999299999998,166.229996,164.412476,3900,IHE
113,2020-09-16,167.009995,167.75,166.46000700000002,167.029999,165.20373500000002,10500,IHE
114,2020-09-17,165.429993,166.240005,165.429993,166.169998,164.353119,4100,IHE
115,2020-09-18,167.199997,167.520004,165.639999,167.46000700000002,165.629044,3700,IHE
116,2020-09-21,165.179993,165.440002,160.990005,162.66000400000001,160.881516,5000,IHE
117,2020-09-22,162.809998,163.369995,162.029999,163.059998,161.277145,2500,IHE
118,2020-09-23,163.570007,163.570007,160.809998,160.809998,159.746323,3100,IHE
119,2020-09-24,160.270004,160.270004,158.970001,159.619995,158.564209,1500,IHE
120,2020-09-25,159.279999,161.240005,159.190002,160.940002,159.875473,2900,IHE
121,2020-09-28,162.220001,162.580002,161.440002,161.96000700000002,160.888733,3100,IHE
122,2020-09-29,162.33999599999999,162.600006,161.449997,161.449997,160.382095,9500,IHE
123,2020-09-30,161.58999599999999,164.110001,161.58999599999999,163.529999,162.448349,3400,IHE
124,2020-10-01,163.58999599999999,163.58999599999999,162.490005,162.929993,161.85231000000002,7300,IHE
125,2020-10-02,160.449997,162.740005,160.449997,161.66000400000001,160.590714,4900,IHE
126,2020-10-05,165.520004,167.080002,165.520004,167.080002,165.97486899999998,3700,IHE
127,2020-10-06,167.58999599999999,167.58999599999999,164.899994,165.03999299999998,163.948349,2700,IHE
128,2020-10-07,166.110001,168.229996,165.850006,167.919998,166.809296,4200,IHE
129,2020-10-08,169.330002,170.669998,169.330002,170.669998,169.541122,4000,IHE
130,2020-10-09,170.940002,172.419998,170.940002,171.919998,170.782852,3600,IHE
131,2020-10-12,172.220001,172.580002,171.889999,172.130005,170.99147,3500,IHE
132,2020-10-13,170.91000400000001,171.03999299999998,169.75,170.520004,169.39210500000002,4200,IHE
133,2020-10-14,171.130005,171.130005,169.08999599999999,169.550003,168.428528,7800,IHE
134,2020-10-15,167.779999,168.429993,167.610001,168.429993,167.315933,1900,IHE
135,2020-10-16,168.800003,170.33999599999999,168.800003,169.419998,168.29939299999998,2700,IHE
136,2020-10-19,170.050003,170.050003,166.100006,166.440002,165.33909599999998,4200,IHE
137,2020-10-20,167.330002,167.330002,165.690002,165.940002,164.842392,2700,IHE
138,2020-10-21,166.229996,166.229996,164.580002,164.580002,163.491409,4100,IHE
139,2020-10-22,164.949997,167.179993,164.949997,167.139999,166.034454,4800,IHE
140,2020-10-23,167.690002,168.110001,166.899994,168.110001,166.99804699999999,3000,IHE
141,2020-10-26,166.800003,166.800003,164.779999,165.949997,164.852325,3800,IHE
142,2020-10-27,165.279999,165.860001,164.66000400000001,164.66000400000001,163.570877,3400,IHE
143,2020-10-28,162.429993,162.429993,160.350006,160.649994,159.587387,4500,IHE
144,2020-10-29,160.149994,161.179993,158.300003,160.679993,159.617188,7600,IHE
145,2020-10-30,160.029999,160.729996,157.929993,159.020004,157.96817,5200,IHE
146,2020-11-02,160.800003,161.66000400000001,159.779999,161.559998,160.49136399999998,7600,IHE
147,2020-11-03,163.78999299999998,164.399994,162.78999299999998,163.119995,162.041046,28300,IHE
148,2020-11-04,165.020004,172.0,165.020004,169.369995,168.24971000000002,40100,IHE
149,2020-11-05,171.46000700000002,171.46000700000002,169.119995,169.119995,168.001358,64500,IHE
150,2020-11-06,168.759995,168.990005,167.75,167.75,166.640427,3800,IHE
151,2020-11-09,175.669998,175.669998,170.929993,170.929993,169.79939299999998,14900,IHE
152,2020-11-10,172.470001,173.270004,170.779999,172.610001,171.468292,15900,IHE
153,2020-11-11,173.649994,173.649994,171.929993,172.449997,171.309341,5900,IHE
154,2020-11-12,172.83999599999999,172.83999599999999,170.360001,170.970001,169.83914199999998,11200,IHE
155,2020-11-13,172.610001,173.300003,172.449997,173.300003,172.153717,4000,IHE
156,2020-11-16,174.970001,174.970001,172.429993,172.71000700000002,171.56762700000002,8100,IHE
157,2020-11-17,173.5,174.330002,172.720001,173.630005,172.481552,23400,IHE
158,2020-11-18,174.889999,174.889999,171.149994,171.169998,170.037811,17000,IHE
159,2020-11-19,171.800003,173.110001,171.03999299999998,173.110001,171.964981,8300,IHE
160,2020-11-20,173.149994,173.300003,171.91000400000001,171.970001,170.83252,11200,IHE
161,2020-11-23,172.33999599999999,172.33999599999999,170.399994,171.020004,169.888809,225800,IHE
162,2020-11-24,171.330002,171.889999,170.699997,170.979996,169.84906,11100,IHE
163,2020-11-25,171.050003,171.050003,169.66000400000001,170.529999,169.402039,10200,IHE
164,2020-11-27,171.5,171.880005,171.46000700000002,171.880005,170.74311799999998,4200,IHE
165,2020-11-30,172.309998,172.309998,170.28999299999998,170.990005,169.85900900000001,11700,IHE
166,2020-12-01,172.059998,172.78999299999998,172.059998,172.520004,171.378876,4200,IHE
167,2020-12-02,172.770004,173.470001,172.729996,172.869995,171.726563,3700,IHE
168,2020-12-03,172.869995,173.889999,172.470001,172.83999599999999,171.696762,5600,IHE
169,2020-12-04,173.630005,175.100006,173.630005,175.100006,173.94181799999998,6100,IHE
170,2020-12-07,175.66000400000001,175.66000400000001,173.809998,174.429993,173.276245,12600,IHE
171,2020-12-08,174.669998,176.600006,174.669998,176.550003,175.382233,6500,IHE
172,2020-12-09,177.33999599999999,177.679993,174.899994,175.869995,174.706711,5300,IHE
173,2020-12-10,176.0,176.53999299999998,175.669998,176.520004,175.352432,9100,IHE
174,2020-12-11,176.0,176.369995,175.190002,175.949997,174.786179,3100,IHE
175,2020-12-14,176.779999,177.5,174.940002,174.940002,174.303955,6300,IHE
176,2020-12-15,176.369995,178.199997,175.880005,178.119995,177.472382,19200,IHE
177,2020-12-16,178.509995,178.509995,176.820007,176.820007,176.177124,19400,IHE
178,2020-12-17,177.229996,177.740005,176.479996,177.580002,176.934357,5000,IHE
179,2020-12-18,178.0,178.0,176.309998,177.630005,176.984177,8300,IHE
180,2020-12-21,174.759995,175.699997,173.479996,175.490005,174.85195900000002,10900,IHE
181,2020-12-22,175.449997,176.470001,175.330002,176.28999299999998,175.649033,5200,IHE
182,2020-12-23,177.16000400000001,177.16000400000001,176.550003,176.779999,176.13725300000002,15800,IHE
183,2020-12-24,177.130005,177.529999,176.929993,177.25,176.605545,2000,IHE
184,2020-12-28,178.0,178.570007,176.699997,176.78999299999998,176.14721699999998,20800,IHE
185,2020-12-29,176.860001,177.270004,176.33999599999999,177.119995,176.476013,4400,IHE
186,2020-12-30,178.0,178.75,178.0,178.320007,177.671661,7400,IHE
187,2020-12-31,178.179993,179.740005,177.28999299999998,179.440002,178.787598,8600,IHE
188,2021-01-04,179.440002,179.440002,176.220001,178.21000700000002,177.562073,6300,IHE
189,2021-01-05,177.279999,179.16000400000001,177.279999,179.16000400000001,178.50860600000001,3900,IHE
190,2021-01-06,177.320007,182.0,177.320007,180.770004,180.112762,7700,IHE
191,2021-01-07,180.96000700000002,183.330002,180.96000700000002,183.059998,182.394424,6500,IHE
192,2021-01-08,182.850006,183.809998,182.08999599999999,183.009995,182.344604,3400,IHE
193,2021-01-11,182.830002,185.580002,182.830002,185.119995,184.44693,13400,IHE
194,2021-01-12,184.66000400000001,185.630005,183.279999,184.119995,183.45056200000002,6900,IHE
195,2021-01-13,184.360001,184.360001,183.240005,183.240005,182.573776,5800,IHE
196,2021-01-14,184.259995,185.020004,183.639999,184.419998,183.749481,5200,IHE
197,2021-01-15,183.970001,184.100006,182.320007,183.820007,183.151672,20600,IHE
198,2021-01-19,185.03999299999998,186.100006,185.03999299999998,186.100006,185.42338600000002,32900,IHE
199,2021-01-20,186.169998,186.470001,185.059998,185.25,184.57646200000002,6300,IHE
200,2021-01-21,185.020004,185.020004,182.71000700000002,183.53999299999998,182.872681,8000,IHE
201,2021-01-22,182.71000700000002,185.020004,182.71000700000002,184.729996,184.05835,5700,IHE
202,2021-01-25,185.229996,186.350006,184.440002,186.350006,185.67247,9700,IHE
203,2021-01-26,187.380005,188.100006,185.990005,186.240005,185.56286599999999,11500,IHE
204,2021-01-27,184.830002,184.830002,181.169998,181.33999599999999,180.680679,12800,IHE
205,2021-01-28,182.279999,184.119995,182.279999,182.759995,182.095505,7400,IHE
206,2021-01-29,183.229996,183.229996,178.139999,179.809998,179.156235,11700,IHE
207,2021-02-01,181.0,182.220001,180.559998,181.059998,180.401703,23300,IHE
208,2021-02-02,184.050003,184.050003,181.940002,181.940002,181.278503,11600,IHE
209,2021-02-03,181.490005,181.720001,180.830002,181.220001,180.561111,4300,IHE
210,2021-02-04,182.190002,182.279999,181.53999299999998,182.190002,181.52758799999998,5700,IHE
211,2021-02-05,183.779999,183.779999,182.380005,182.970001,182.304749,2900,IHE
212,2021-02-08,184.419998,184.550003,183.679993,184.550003,183.879013,10400,IHE
213,2021-02-09,185.0,185.669998,184.800003,185.139999,184.466858,4800,IHE
214,2021-02-10,186.0,186.190002,185.360001,185.380005,184.705994,3400,IHE
215,2021-02-11,186.050003,186.050003,184.889999,185.929993,185.253983,2900,IHE
216,2021-02-12,185.070007,185.850006,185.0,185.779999,185.104538,3200,IHE
217,2021-02-16,185.759995,185.800003,184.020004,184.449997,183.779373,8300,IHE
218,2021-02-17,183.520004,185.009995,183.520004,185.009995,184.337326,3100,IHE
219,2021-02-18,184.130005,184.320007,183.529999,183.529999,182.862717,11100,IHE
220,2021-02-19,184.300003,184.300003,182.729996,182.729996,182.065628,3600,IHE
221,2021-02-22,182.009995,182.009995,180.0,180.320007,179.664398,2800,IHE
222,2021-02-23,179.96000700000002,179.96000700000002,177.690002,179.0,178.349182,6700,IHE
223,2021-02-24,180.070007,183.419998,180.070007,182.5,181.836456,4700,IHE
224,2021-02-25,182.619995,182.619995,179.399994,180.25,179.59465,6100,IHE
225,2021-02-26,180.369995,180.690002,177.639999,179.059998,178.408966,5400,IHE
226,2021-03-01,181.059998,181.080002,179.809998,180.190002,179.534866,28300,IHE
227,2021-03-02,180.199997,180.199997,178.91000400000001,178.91000400000001,178.259521,4300,IHE
228,2021-03-03,178.770004,178.770004,175.669998,176.149994,175.50953700000002,16600,IHE
229,2021-03-04,175.059998,175.389999,170.479996,171.779999,171.155441,10500,IHE
230,2021-03-05,173.649994,174.970001,170.369995,174.970001,174.333847,18500,IHE
231,2021-03-08,175.830002,176.919998,174.729996,174.729996,174.09471100000002,3200,IHE
232,2021-03-09,175.720001,178.470001,175.720001,176.66000400000001,176.0177,4900,IHE
233,2021-03-10,177.550003,178.75,177.550003,177.850006,177.20336899999998,3900,IHE
234,2021-03-11,179.350006,179.809998,178.639999,179.570007,178.91713000000001,3700,IHE
235,2021-03-12,179.080002,180.58999599999999,179.080002,180.58999599999999,179.933395,1700,IHE
236,2021-03-15,181.08999599999999,181.08999599999999,179.830002,180.979996,180.321991,6600,IHE
237,2021-03-16,180.58999599999999,181.229996,179.619995,180.190002,179.534866,31900,IHE
238,2021-03-17,180.119995,181.509995,179.119995,181.220001,180.561111,49100,IHE
239,2021-03-18,179.679993,181.360001,178.770004,178.770004,178.120026,3000,IHE
240,2021-03-19,178.720001,179.619995,178.58999599999999,179.520004,178.867294,6200,IHE
241,2021-03-22,179.229996,179.949997,179.080002,179.899994,179.245911,5000,IHE
242,2021-03-23,179.080002,179.080002,176.100006,176.190002,175.549408,2900,IHE
243,2021-03-24,177.259995,177.259995,174.649994,174.649994,174.014999,3600,IHE
244,2021-03-25,172.830002,174.820007,172.770004,174.479996,174.479996,3000,IHE
245,2021-03-26,174.639999,176.440002,174.639999,176.440002,176.440002,3200,IHE
246,2021-03-29,175.470001,177.199997,175.470001,176.399994,176.399994,6000,IHE
247,2021-03-30,176.25,176.690002,175.91000400000001,176.070007,176.070007,14100,IHE
248,2021-03-31,176.940002,178.149994,176.83999599999999,177.649994,177.649994,2700,IHE
249,2021-04-01,177.78999299999998,177.78999299999998,176.800003,176.800003,176.800003,4700,IHE
250,2021-04-05,177.28999299999998,177.669998,176.559998,176.880005,176.880005,5600,IHE
251,2020-04-06,56.099998,56.77,55.630001,56.52,56.068714,43800,PJP
252,2020-04-07,57.689999,57.689999,55.990002000000004,55.990002000000004,55.54294599999999,57800,PJP
253,2020-04-08,56.5,58.099998,56.110001000000004,57.950001,57.48729300000001,12700,PJP
254,2020-04-09,58.439999,59.099998,58.369999,58.82,58.350353000000005,28100,PJP
255,2020-04-13,59.25,59.25,58.169998,58.939999,58.469387,44900,PJP
256,2020-04-14,59.990002000000004,60.509997999999996,59.75,60.200001,59.71933000000001,38800,PJP
257,2020-04-15,59.009997999999996,59.830002,58.810001,59.400002,58.92572,49300,PJP
258,2020-04-16,59.549999,60.16,59.439999,60.119999,59.639973,19800,PJP
259,2020-04-17,62.189999,62.189999,61.0,61.91,61.415676,57800,PJP
260,2020-04-20,61.290001000000004,62.759997999999996,61.290001000000004,61.700001,61.20735500000001,30000,PJP
261,2020-04-21,61.0,61.0,59.82,59.82,59.342365,34300,PJP
262,2020-04-22,60.630001,60.650002,60.0,60.25,59.76893199999999,28300,PJP
263,2020-04-23,60.5,61.790001000000004,60.5,60.790001000000004,60.304623,24400,PJP
264,2020-04-24,61.310001,62.0,61.310001,61.98,61.485119,32800,PJP
265,2020-04-27,62.57,63.5,62.560001,63.189999,62.685455000000005,42100,PJP
266,2020-04-28,64.059998,64.059998,62.25,62.279999,61.782722,44900,PJP
267,2020-04-29,63.209998999999996,63.48,62.509997999999996,63.09,62.586257999999994,40800,PJP
268,2020-04-30,63.040001000000004,63.040001000000004,62.09,62.459998999999996,61.961288,30700,PJP
269,2020-05-01,62.23,62.23,60.84,61.419998,60.929588,19400,PJP
270,2020-05-04,61.279999,61.599998,60.900002,61.59,61.098231999999996,14200,PJP
271,2020-05-05,62.490002000000004,63.060001,62.380001,62.560001,62.06049300000001,31600,PJP
272,2020-05-06,63.009997999999996,63.25,62.639998999999996,62.720001,62.219212,53100,PJP
273,2020-05-07,63.349998,63.349998,62.23,62.23,61.73311999999999,42100,PJP
274,2020-05-08,62.759997999999996,63.040001000000004,62.57,62.889998999999996,62.387848,45300,PJP
275,2020-05-11,62.580002,64.57,62.580002,64.400002,63.885796,44500,PJP
276,2020-05-12,64.980003,65.150002,63.529999,63.560001,63.052505000000004,59900,PJP
277,2020-05-13,63.419998,64.230003,62.279999,62.77,62.268809999999995,36400,PJP
278,2020-05-14,62.009997999999996,62.599998,61.709998999999996,62.599998,62.100166,33200,PJP
279,2020-05-15,62.200001,63.389998999999996,62.200001,63.299999,62.794579000000006,83400,PJP
280,2020-05-18,64.949997,64.949997,64.349998,64.389999,63.875877,29300,PJP
281,2020-05-19,64.440002,64.459999,63.650002,63.650002,63.141785,15900,PJP
282,2020-05-20,64.120003,64.290001,63.720001,63.849998,63.340182999999996,14200,PJP
283,2020-05-21,63.790001000000004,63.790001000000004,63.07,63.549999,63.04258299999999,11900,PJP
284,2020-05-22,63.5,63.689999,63.34,63.68,63.171547,9800,PJP
285,2020-05-26,64.769997,64.769997,63.299999,63.330002,62.824344999999994,12500,PJP
286,2020-05-27,63.41,63.740002000000004,62.16,63.709998999999996,63.201305000000005,41900,PJP
287,2020-05-28,64.449997,65.0,64.220001,64.220001,63.707237,42000,PJP
288,2020-05-29,64.110001,64.900002,63.509997999999996,64.769997,64.25284599999999,24400,PJP
289,2020-06-01,64.529999,64.779999,64.360001,64.519997,64.004837,13100,PJP
290,2020-06-02,64.400002,64.510002,63.84,64.41999799999999,63.905632,50300,PJP
291,2020-06-03,64.650002,64.730003,64.139999,64.599998,64.08420600000001,34800,PJP
292,2020-06-04,64.290001,64.68,64.139999,64.32,63.806427,13500,PJP
293,2020-06-05,64.790001,65.5,64.790001,64.940002,64.421494,18500,PJP
294,2020-06-08,65.129997,65.709999,64.720001,65.559998,65.036537,19400,PJP
295,2020-06-09,65.349998,65.709999,64.980003,65.059998,64.540527,37400,PJP
296,2020-06-10,65.150002,65.18,64.260002,64.269997,63.756831999999996,19600,PJP
297,2020-06-11,63.009997999999996,63.349998,61.110001000000004,61.110001000000004,60.622066000000004,27800,PJP
298,2020-06-12,62.509997999999996,62.509997999999996,59.91,61.02,60.532784,33000,PJP
299,2020-06-15,60.220001,61.830002,59.740002000000004,61.599998,61.10815,30900,PJP
300,2020-06-16,62.91,63.459998999999996,62.810001,63.25,62.744976,16700,PJP
301,2020-06-17,63.560001,63.740002000000004,63.0,63.169998,62.665615,7900,PJP
302,2020-06-18,62.700001,63.220001,62.700001,63.060001,62.556495999999996,12400,PJP
303,2020-06-19,63.869999,64.07,63.240002000000004,64.010002,63.498909,8300,PJP
304,2020-06-22,63.799999,64.400002,63.32,64.309998,63.952374,23000,PJP
305,2020-06-23,64.769997,65.059998,64.349998,64.349998,63.992149,20200,PJP
306,2020-06-24,63.869999,64.160004,62.759997999999996,63.130001,62.778934,34000,PJP
307,2020-06-25,63.16,64.349998,63.16,64.349998,63.992149,8800,PJP
308,2020-06-26,63.889998999999996,64.089996,63.150002,63.259997999999996,62.908211,14800,PJP
309,2020-06-29,63.860001000000004,64.43,63.639998999999996,63.970001,63.614265,18000,PJP
310,2020-06-30,64.050003,65.0,63.740002000000004,64.720001,64.36009200000001,54300,PJP
311,2020-07-01,64.739998,65.589996,64.709999,65.379997,65.016418,42000,PJP
312,2020-07-02,65.980003,66.0,65.339996,65.519997,65.155647,29000,PJP
313,2020-07-06,66.150002,66.610001,65.91999799999999,65.989998,65.623032,60900,PJP
314,2020-07-07,65.860001,66.480003,65.559998,65.559998,65.195419,15900,PJP
315,2020-07-08,65.870003,66.08000200000001,65.209999,65.559998,65.195419,19800,PJP
316,2020-07-09,65.57,65.860001,64.360001,65.160004,64.797653,20900,PJP
317,2020-07-10,65.07,65.449997,64.809998,65.08000200000001,64.718094,272700,PJP
318,2020-07-13,65.33000200000001,66.550003,64.760002,64.839996,64.479416,78000,PJP
319,2020-07-14,65.0,66.059998,64.739998,66.059998,65.692642,115400,PJP
320,2020-07-15,66.510002,67.389999,66.510002,67.309998,66.935684,36500,PJP
321,2020-07-16,67.010002,67.010002,66.260002,66.910004,66.537918,20600,PJP
322,2020-07-17,67.07,67.690002,67.07,67.449997,67.074913,11200,PJP
