Date,Open,High,Low,Close,Adj Close,Volume
2020-04-06,35.930000,36.500000,35.799999,36.349998,36.163532,78500
2020-04-07,37.200001,37.200001,36.040001,36.040001,35.855125,88100
2020-04-08,36.549999,37.680000,36.110001,37.439999,37.247940,290700
2020-04-09,38.070000,38.599998,37.860001,38.270000,38.073685,101200
2020-04-13,38.480000,38.480000,37.540001,38.000000,37.805069,397800
2020-04-14,38.900002,39.279999,38.680000,39.189999,38.988960,70700
2020-04-15,38.490002,38.700001,37.919998,38.400002,38.203022,59500
2020-04-16,38.520000,38.770000,37.900002,38.509998,38.312450,71700
2020-04-17,39.119999,39.900002,39.119999,39.869999,39.665474,82200
2020-04-20,39.470001,40.599998,39.290001,39.910000,39.705269,113400
2020-04-21,39.349998,39.450001,38.549999,38.650002,38.451733,47700
2020-04-22,39.439999,39.450001,39.110001,39.110001,38.909374,93500
2020-04-23,39.500000,40.310001,39.450001,39.720001,39.516243,110300
2020-04-24,40.000000,40.630001,39.970001,40.570000,40.361881,73000
2020-04-27,41.599998,42.090000,41.389999,41.860001,41.645267,205500
2020-04-28,42.419998,42.419998,41.299999,41.430000,41.217476,143000
2020-04-29,42.459999,42.880001,41.910000,42.619999,42.401371,95700
2020-04-30,42.500000,42.619999,41.869999,41.970001,41.754704,101300
2020-05-01,41.240002,41.400002,40.169998,40.709999,40.501163,122400
2020-05-04,40.540001,41.070000,40.299999,40.990002,40.779728,111100
2020-05-05,41.630001,42.040001,41.500000,41.580002,41.366707,61900
2020-05-06,42.029999,42.450001,41.730000,42.029999,41.814400,135600
2020-05-07,42.490002,42.490002,41.389999,41.470001,41.257271,60500
2020-05-08,42.000000,42.259998,41.680000,41.810001,41.595528,61400
2020-05-11,42.299999,43.529999,42.299999,43.410000,43.187321,136400
2020-05-12,43.810001,44.450001,43.130001,43.130001,42.908756,305200
2020-05-13,43.290001,43.349998,41.599998,42.070000,41.854191,229500
2020-05-14,41.549999,42.230000,40.990002,42.150002,41.933784,116400
2020-05-15,41.849998,42.880001,41.849998,42.840000,42.620243,59000
2020-05-18,44.189999,44.189999,43.500000,43.599998,43.376343,73500
2020-05-19,43.500000,43.750000,43.110001,43.130001,42.908756,69500
2020-05-20,43.599998,43.889999,43.250000,43.400002,43.177372,82300
2020-05-21,43.459999,43.459999,42.730000,43.180000,42.958500,41500
2020-05-22,43.160000,43.200001,42.939999,43.169998,42.948547,58100
2020-05-26,44.000000,44.000000,42.939999,42.950001,42.729679,72000
2020-05-27,43.200001,43.220001,41.880001,43.220001,42.998295,71700
2020-05-28,43.669998,44.009998,43.150002,43.240002,43.018192,143200
2020-05-29,43.180000,43.470001,42.299999,43.200001,42.978397,202000
2020-06-01,43.070000,43.220001,42.750000,43.000000,42.779423,98500
2020-06-02,42.959999,43.180000,42.320000,43.139999,42.918701,141800
2020-06-03,43.099998,43.470001,43.060001,43.360001,43.137573,78300
2020-06-04,43.130001,43.439999,42.750000,43.029999,42.809265,101800
2020-06-05,43.750000,43.919998,43.169998,43.259998,43.038082,40100
2020-06-08,43.400002,44.369999,43.270000,44.180000,43.953369,48200
2020-06-09,44.029999,44.439999,43.770000,43.830002,43.605164,67200
2020-06-10,44.029999,44.099998,43.119999,43.119999,42.898800,35100
2020-06-11,42.369999,42.570000,40.730000,40.869999,40.660343,88800
2020-06-12,41.750000,41.869999,40.110001,40.980000,40.769783,57800
2020-06-15,40.340000,41.490002,40.119999,41.240002,41.028446,30000
2020-06-16,42.480000,42.660000,41.720001,42.419998,42.202396,84700
2020-06-17,42.790001,42.790001,42.020000,42.169998,41.953678,473300
2020-06-18,42.000000,42.430000,41.820000,42.349998,42.132755,248400
2020-06-19,42.799999,43.110001,42.459999,42.900002,42.679935,56900
2020-06-22,42.830002,43.470001,42.610001,43.410000,43.254871,37100
2020-06-23,43.750000,43.959999,43.439999,43.480000,43.324619,80600
2020-06-24,43.240002,43.279999,41.900002,42.380001,42.228550,387300
2020-06-25,42.430000,43.099998,42.119999,43.080002,42.926056,58600
2020-06-26,43.240002,43.240002,42.180000,42.419998,42.268406,358600
2020-06-29,42.590000,42.919998,42.130001,42.340000,42.188698,75100
2020-06-30,42.310001,43.189999,42.230000,42.980000,42.826408,37800
2020-07-01,43.139999,43.570000,43.139999,43.150002,42.995804,158200
2020-07-02,43.639999,43.689999,43.040001,43.169998,43.015728,39600
2020-07-06,43.500000,43.959999,43.419998,43.660000,43.503979,115000
2020-07-07,43.560001,44.049999,43.330002,43.400002,43.244904,57000
2020-07-08,43.750000,43.840000,43.349998,43.799999,43.643478,102300
2020-07-09,43.970001,43.970001,42.689999,43.330002,43.175156,52500
2020-07-10,43.200001,43.500000,42.919998,43.330002,43.175156,26100
2020-07-13,43.630001,44.450001,42.820000,42.970001,42.816448,103700
2020-07-14,42.930000,43.470001,42.590000,43.419998,43.264832,23200
2020-07-15,44.299999,44.840000,44.099998,44.689999,44.530296,148400
2020-07-16,44.480000,44.480000,43.830002,44.240002,44.081905,45300
2020-07-17,44.279999,44.830002,44.279999,44.660000,44.500404,81100
2020-07-20,44.790001,45.029999,44.500000,44.630001,44.470512,52200
2020-07-21,44.840000,44.880001,44.110001,44.230000,44.071938,68000
2020-07-22,44.259998,44.520000,44.029999,44.250000,44.091869,37300
2020-07-23,44.310001,44.549999,43.580002,43.770000,43.613583,68400
2020-07-24,43.549999,43.549999,42.860001,43.160000,43.005764,63200
2020-07-27,43.200001,43.490002,42.900002,43.389999,43.234940,112400
2020-07-28,43.490002,43.650002,43.009998,43.060001,42.906124,128000
2020-07-29,43.099998,43.369999,42.880001,43.259998,43.105404,25600
2020-07-30,42.830002,43.520000,42.830002,43.310001,43.155228,100700
2020-07-31,43.459999,43.459999,42.259998,42.669998,42.517513,94800
2020-08-03,42.980000,43.770000,42.869999,43.660000,43.503979,90200
2020-08-04,43.689999,43.770000,43.349998,43.639999,43.484047,43800
2020-08-05,44.310001,44.820000,44.029999,44.730000,44.570156,72500
2020-08-06,44.770000,45.080002,44.150002,44.470001,44.311081,122500
2020-08-07,44.480000,44.959999,44.419998,44.730000,44.570156,76900
2020-08-10,44.490002,44.799999,44.340000,44.580002,44.420692,41500
2020-08-11,44.750000,44.750000,43.610001,43.720001,43.563763,57800
2020-08-12,44.040001,44.189999,43.770000,43.849998,43.693298,39600
2020-08-13,43.779999,44.049999,43.680000,43.799999,43.643478,41800
2020-08-14,43.840000,44.110001,43.610001,43.869999,43.713226,15000
2020-08-17,43.970001,44.639999,43.970001,44.570000,44.410725,246900
2020-08-18,44.570000,44.619999,43.799999,44.320000,44.161617,44500
2020-08-19,44.400002,44.570000,44.060001,44.189999,44.032082,45000
2020-08-20,43.939999,44.299999,43.930000,44.200001,44.042049,24200
2020-08-21,44.099998,44.160000,43.430000,43.680000,43.523903,58500
2020-08-24,43.880001,43.919998,43.320000,43.560001,43.404335,23300
2020-08-25,43.599998,43.869999,43.419998,43.830002,43.673370,74900
2020-08-26,43.759998,43.759998,43.340000,43.630001,43.474083,22500
2020-08-27,43.779999,43.779999,43.139999,43.549999,43.394367,24100
2020-08-28,43.639999,43.830002,43.430000,43.779999,43.623547,23400
2020-08-31,43.709999,44.410000,43.709999,44.200001,44.042049,31800
2020-09-01,44.430000,44.580002,43.529999,43.689999,43.533867,78600
2020-09-02,43.689999,44.529999,43.349998,44.450001,44.291153,41200
2020-09-03,44.139999,44.459999,43.330002,43.570000,43.414299,184900
2020-09-04,43.490002,43.570000,42.139999,43.200001,43.045620,70900
2020-09-08,42.889999,43.220001,42.509998,42.709999,42.557373,74700
2020-09-09,43.459999,44.230000,43.430000,43.869999,43.713226,47300
2020-09-10,43.950001,44.270000,43.330002,43.380001,43.224976,104400
2020-09-11,43.380001,43.580002,42.959999,43.230000,43.075512,20600
2020-09-14,43.840000,45.049999,43.820000,44.700001,44.540260,40500
2020-09-15,45.080002,45.290001,44.840000,45.009998,44.849152,37200
2020-09-16,45.290001,45.779999,45.080002,45.290001,45.128155,174300
2020-09-17,44.889999,45.189999,44.630001,45.090000,44.928867,71900
2020-09-18,45.320000,45.520000,44.759998,45.340000,45.177975,105200
2020-09-21,44.730000,44.730000,43.509998,44.040001,43.933010,34900
2020-09-22,44.080002,44.340000,43.570000,44.240002,44.132523,34600
2020-09-23,44.220001,44.240002,43.270000,43.320000,43.214756,46500
2020-09-24,43.130001,43.279999,42.220001,42.459999,42.356842,59400
2020-09-25,42.570000,43.040001,42.369999,42.820000,42.715969,58700
2020-09-28,43.279999,43.279999,42.779999,43.029999,42.925461,52900
2020-09-29,42.970001,43.200001,42.869999,42.939999,42.835678,30400
2020-09-30,43.029999,43.919998,43.029999,43.480000,43.374367,74900
2020-10-01,43.689999,43.930000,43.509998,43.680000,43.573879,83900
2020-10-02,43.040001,43.720001,43.040001,43.419998,43.314510,24100
2020-10-05,44.619999,45.590000,44.619999,45.540001,45.429363,69900
2020-10-06,45.689999,46.049999,45.230000,45.330002,45.219875,47300
2020-10-07,45.570000,46.389999,45.400002,46.200001,46.087761,43600
2020-10-08,46.400002,47.320000,46.400002,47.209999,47.095306,45600
2020-10-09,47.540001,47.689999,47.349998,47.480000,47.364647,38800
2020-10-12,47.740002,47.740002,47.180000,47.310001,47.195065,23600
