Date,Open,High,Low,Close,Adj Close,Volume
2020-04-06,137.419998,139.589996,136.479996,138.850006,137.041840,227600
2020-04-07,142.320007,142.320007,137.570007,137.830002,136.035126,23700
2020-04-08,138.500000,142.770004,137.429993,142.350006,140.496262,9900
2020-04-09,143.940002,144.770004,143.649994,144.050003,142.174118,10000
2020-04-13,144.490005,144.490005,140.550003,142.169998,140.318588,10400
2020-04-14,145.820007,146.929993,144.720001,146.580002,144.671158,11100
2020-04-15,145.309998,145.679993,142.979996,144.740005,142.855133,13300
2020-04-16,145.639999,146.539993,144.429993,146.309998,144.404663,16800
2020-04-17,149.800003,150.169998,147.740005,150.050003,148.095978,33100
2020-04-20,149.039993,151.820007,148.039993,150.240005,148.283493,12900
2020-04-21,148.789993,148.789993,145.509995,145.750000,143.851974,16100
2020-04-22,148.690002,148.690002,146.630005,148.139999,146.210861,6500
2020-04-23,146.179993,151.240005,146.179993,149.660004,147.711060,17400
2020-04-24,150.899994,151.759995,149.619995,151.470001,149.497467,9400
2020-04-27,153.440002,155.149994,153.190002,154.449997,152.438675,22400
2020-04-28,155.080002,155.080002,152.110001,152.130005,150.148880,18300
2020-04-29,157.330002,157.330002,152.690002,154.210007,152.201797,37100
2020-04-30,153.020004,153.020004,150.919998,152.399994,150.415375,10800
2020-05-01,149.690002,150.320007,147.410004,148.869995,146.931351,31300
2020-05-04,148.029999,149.240005,147.910004,149.190002,147.247177,7000
2020-05-05,151.020004,153.020004,151.020004,151.869995,149.892273,14500
2020-05-06,153.070007,153.570007,152.070007,152.110001,150.129150,9400
2020-05-07,151.649994,151.949997,149.500000,149.500000,147.553131,69300
2020-05-08,151.559998,151.800003,150.419998,150.960007,148.994141,15300
2020-05-11,151.479996,155.410004,151.479996,155.339996,153.317078,16500
2020-05-12,156.679993,157.360001,154.029999,154.029999,152.024155,32000
2020-05-13,153.190002,154.820007,151.000000,151.740005,149.763962,15300
2020-05-14,150.279999,152.820007,150.279999,152.820007,150.829926,10700
2020-05-15,152.360001,155.229996,152.360001,155.229996,153.208527,8300
2020-05-18,159.110001,159.110001,156.509995,156.800003,154.758072,196600
2020-05-19,156.729996,156.779999,155.000000,155.199997,153.178925,19800
2020-05-20,157.050003,157.050003,155.070007,155.300003,153.277618,15700
2020-05-21,154.910004,155.089996,153.199997,153.940002,151.935318,9500
2020-05-22,154.050003,154.050003,153.300003,153.639999,151.639221,11600
2020-05-26,156.399994,156.399994,153.759995,153.770004,151.767532,36700
2020-05-27,154.990005,154.990005,151.750000,154.779999,152.764389,12600
2020-05-28,156.770004,157.289993,156.059998,156.070007,154.037582,11400
2020-05-29,156.690002,157.429993,153.949997,157.429993,155.379868,14000
2020-06-01,156.750000,156.800003,155.470001,156.039993,154.007965,12000
2020-06-02,156.169998,157.729996,154.929993,157.710007,155.656219,9700
2020-06-03,158.619995,158.619995,157.279999,158.080002,156.021408,10300
2020-06-04,156.660004,157.860001,155.820007,156.350006,154.313934,8700
