Date,Open,High,Low,Close,Adj Close,Volume
2020-04-06,54.320000,55.389999,54.169998,55.209999,54.268116,13800
2020-04-07,56.459999,56.459999,54.869999,54.869999,53.933914,28100
2020-04-08,55.270000,56.610001,54.740002,56.279999,55.319859,28000
2020-04-09,57.020000,57.740002,56.930000,57.410000,56.430580,33500
2020-04-13,57.500000,57.610001,56.680000,57.040001,56.066895,18700
2020-04-14,58.380001,58.860001,58.020000,58.849998,57.846016,19200
2020-04-15,57.590000,58.279999,57.200001,57.810001,56.823765,21100
2020-04-16,58.590000,58.590000,57.779999,58.430000,57.433178,496900
2020-04-17,59.750000,59.869999,58.970001,59.740002,58.720833,121300
2020-04-20,59.619999,60.540001,59.080002,59.700001,58.681515,84400
2020-04-21,59.160000,59.160000,58.040001,58.110001,57.118641,41200
2020-04-22,59.240002,59.509998,58.770000,58.810001,57.806698,363200
2020-04-23,59.230000,59.950001,59.150002,59.230000,58.219532,29200
2020-04-24,59.669998,60.310001,59.509998,60.209999,59.182812,44800
2020-04-27,61.000000,61.660000,60.950001,61.419998,60.372169,19100
2020-04-28,62.160000,62.160000,60.650002,60.709999,59.674282,15400
2020-04-29,61.380001,61.509998,61.009998,61.200001,60.155926,10800
2020-04-30,61.200001,61.200001,60.470001,60.560001,59.526844,14700
2020-05-01,59.770000,59.770000,58.910000,59.410000,58.396465,17000
2020-05-04,59.599998,59.599998,59.060001,59.480000,58.465267,11600
2020-05-05,59.900002,60.860001,59.900002,60.380001,59.349915,14100
2020-05-06,60.790001,60.849998,60.259998,60.259998,59.231960,14100
2020-05-07,60.630001,60.630001,59.740002,59.740002,58.720833,10800
2020-05-08,60.240002,60.430000,59.930000,60.189999,59.163155,47000
2020-05-11,60.080002,61.270000,60.080002,61.099998,60.057632,32000
2020-05-12,61.549999,61.740002,60.610001,60.610001,59.575989,10600
2020-05-13,61.189999,61.189999,59.840000,60.200001,59.172985,16100
2020-05-14,59.660000,60.049999,59.200001,59.980000,58.956738,13100
2020-05-15,60.000000,60.619999,59.889999,60.619999,59.585815,14200
2020-05-18,61.650002,62.029999,61.470001,61.820000,60.765350,38800
2020-05-19,61.930000,62.130001,61.560001,61.730000,60.676888,25400
2020-05-20,62.450001,62.509998,61.830002,61.970001,60.912788,58600
2020-05-21,62.259998,62.259998,61.220001,61.680000,60.627735,33000
2020-05-22,61.560001,61.639999,61.139999,61.410000,60.362339,13500
2020-05-26,62.520000,62.520000,61.369999,61.470001,60.421318,24700
2020-05-27,61.430000,62.060001,60.750000,62.060001,61.001255,31000
2020-05-28,62.669998,63.389999,62.669998,62.930000,61.856407,24700
