Date,Open,High,Low,Close,Adj Close,Volume
2020-06-03,85.550003,85.989998,85.419998,85.699997,82.393753,1676700
2020-06-04,85.500000,86.339996,84.940002,85.120003,81.836136,1801100
2020-06-05,85.669998,86.449997,85.500000,85.889999,82.576424,1533300
2020-06-08,85.739998,86.209999,85.180000,85.669998,82.364914,1956200
2020-06-09,88.019997,89.339996,87.769997,88.430000,85.018433,2106600
2020-06-10,88.559998,88.709999,87.870003,88.000000,84.605026,1631100
2020-06-11,87.559998,87.699997,84.290001,84.400002,81.143913,1758400
2020-06-12,85.139999,85.339996,83.400002,84.349998,81.095833,1852800
2020-06-15,85.400002,85.760002,84.769997,85.160004,81.874588,1813600
2020-06-16,87.279999,87.449997,86.489998,86.760002,83.412865,2498200
2020-06-17,89.190002,89.680000,88.970001,89.489998,86.037537,4152100
2020-06-18,89.889999,90.419998,89.339996,89.660004,86.200981,2227300
2020-06-19,90.870003,91.440002,90.599998,91.099998,87.585426,2384600
2020-06-22,90.669998,90.709999,89.800003,90.620003,87.123947,2214800
2020-06-23,90.860001,91.430000,90.459999,90.459999,86.970116,1145100
2020-06-24,89.959999,90.540001,88.440002,88.800003,85.374161,1271600
2020-06-25,88.790001,89.639999,88.309998,89.599998,86.143295,1335600
2020-06-26,88.570000,88.779999,86.849998,87.099998,83.739746,1876900
2020-06-29,88.019997,88.019997,87.010002,87.330002,83.960876,1196000
2020-06-30,86.489998,87.650002,86.089996,87.339996,83.970482,1500400
2020-07-01,87.470001,88.190002,87.040001,87.849998,84.460808,1200800
2020-07-02,87.459999,88.070000,87.389999,87.570000,84.191612,1101100
2020-07-06,88.400002,88.870003,88.260002,88.459999,85.047279,1043300
2020-07-07,88.029999,88.500000,87.720001,87.800003,84.412743,1002500
2020-07-08,87.699997,88.120003,87.480003,88.120003,84.720398,856500
2020-07-09,88.199997,88.440002,86.910004,87.339996,83.970482,1018800
2020-07-10,87.169998,87.309998,86.570000,87.010002,83.653221,1194700
2020-07-13,86.690002,87.379997,85.959999,86.080002,82.759094,1411000
2020-07-14,86.150002,87.570000,85.930000,87.470001,84.095474,1546400
2020-07-15,87.849998,88.519997,87.379997,87.870003,84.480042,1351000
2020-07-16,87.120003,87.449997,86.839996,87.389999,84.018555,886600
2020-07-17,87.510002,88.360001,87.489998,88.169998,84.768463,1242800
2020-07-20,88.660004,89.029999,87.540001,88.010002,84.614639,1963500
2020-07-21,87.230003,87.309998,85.860001,86.019997,82.701408,2580100
2020-07-22,86.800003,86.900002,85.930000,86.500000,83.162895,2705200
2020-07-23,86.360001,86.449997,84.730003,84.889999,81.615005,2617000
2020-07-24,84.769997,84.769997,83.809998,84.220001,80.970856,1968400
2020-07-27,84.339996,84.860001,84.309998,84.709999,81.441948,1445900
2020-07-28,84.370003,84.820000,84.010002,84.010002,80.768959,1332400
2020-07-29,84.000000,84.739998,83.699997,84.410004,81.153526,1407400
2020-07-30,83.080002,84.349998,83.040001,84.230003,80.980469,1968900
2020-07-31,83.080002,84.070000,81.559998,82.139999,78.971100,2341200
2020-08-03,83.879997,84.620003,83.559998,83.650002,80.422844,2409100
2020-08-04,83.650002,84.419998,83.360001,84.150002,80.903557,2115500
2020-08-05,84.209999,84.370003,83.320000,83.419998,80.201714,1067200
2020-08-06,83.470001,83.750000,82.940002,83.410004,80.192108,1415700
2020-08-07,82.660004,83.029999,82.449997,82.910004,79.711395,1289300
2020-08-10,82.360001,82.629997,82.110001,82.389999,79.211449,1251400
2020-08-11,83.480003,83.610001,82.330002,82.430000,79.249908,1645600
2020-08-12,84.500000,85.239998,84.410004,84.930000,81.653465,1882400
2020-08-13,85.599998,85.839996,85.110001,85.370003,82.076492,2656300
2020-08-14,85.070000,85.110001,84.440002,84.650002,81.384262,1935200
2020-08-17,85.440002,87.110001,85.349998,86.089996,82.768707,1573700
2020-08-18,86.150002,86.320000,85.169998,85.629997,82.326454,1602300
2020-08-19,86.510002,86.599998,85.300003,85.470001,82.172630,1676000
2020-08-20,85.959999,87.320000,85.750000,87.139999,83.778198,1992000
2020-08-21,86.230003,86.470001,85.860001,86.400002,83.066750,896700
2020-08-24,86.750000,86.989998,86.029999,86.379997,83.047516,919900
2020-08-25,86.910004,86.930000,86.129997,86.449997,83.114815,1431200
2020-08-26,86.430000,87.059998,86.309998,87.029999,83.672447,1358600
2020-08-27,88.150002,88.230003,86.669998,87.000000,83.643600,1372100
2020-08-28,86.620003,86.680000,85.839996,86.599998,83.259033,1436200
2020-08-31,86.379997,86.949997,86.040001,86.059998,82.739868,2320900
2020-09-01,87.889999,87.889999,86.209999,86.870003,83.518623,2986100
2020-09-02,87.800003,88.949997,87.739998,88.860001,85.431847,1639100
2020-09-03,89.230003,89.230003,86.559998,87.099998,83.739746,1840800
2020-09-04,87.300003,87.480003,85.440002,86.680000,83.335945,1529600
2020-09-08,86.900002,87.900002,86.470001,87.330002,83.960876,1635700
2020-09-09,88.400002,89.120003,88.220001,88.220001,84.816536,1360500
2020-09-10,89.720001,89.870003,88.370003,88.519997,85.104958,1655500
2020-09-11,90.419998,90.680000,89.339996,89.879997,86.412491,1860400
2020-09-14,89.580002,90.519997,89.550003,90.029999,86.556709,1172600
2020-09-15,91.730003,91.970001,90.870003,91.000000,87.489288,1049800
2020-09-16,92.269997,92.269997,89.680000,89.849998,86.383652,5933100
2020-09-17,90.239998,90.989998,89.889999,90.970001,87.460442,2154100
2020-09-18,91.860001,91.860001,90.300003,90.940002,87.431602,2275900
2020-09-21,89.610001,89.709999,88.349998,89.500000,86.047157,1770300
2020-09-22,89.300003,89.500000,88.330002,88.919998,85.489525,1674100
2020-09-23,88.580002,88.690002,87.349998,87.449997,84.076241,1548700
2020-09-24,86.660004,86.930000,85.849998,86.300003,82.970612,1580200
2020-09-25,85.989998,87.239998,85.989998,87.110001,83.749359,1034500
2020-09-28,87.360001,87.739998,86.989998,87.050003,83.691673,1011200
2020-09-29,88.099998,88.099998,86.680000,87.040001,83.682060,3839200
2020-09-30,87.290001,87.470001,86.480003,86.959999,83.605141,2676800
2020-10-01,88.300003,88.320000,87.040001,87.300003,83.932030,1965100
2020-10-02,86.879997,87.809998,86.760002,87.519997,84.143539,1708800
2020-10-05,88.199997,88.489998,87.970001,88.269997,84.864601,2488400
2020-10-06,87.860001,87.919998,86.330002,86.449997,83.114815,1436200
2020-10-07,86.029999,86.269997,85.370003,85.940002,82.624496,1572900
2020-10-08,86.860001,87.589996,86.750000,87.540001,84.162773,1210700
2020-10-09,88.379997,88.699997,88.180000,88.389999,84.979973,1441800
2020-10-12,88.839996,88.910004,88.089996,88.230003,84.826157,1122100
2020-10-13,88.480003,88.540001,87.330002,87.430000,84.057014,2478100
2020-10-14,87.839996,87.919998,87.029999,87.430000,84.057014,1428400
2020-10-15,85.400002,85.860001,84.949997,85.389999,82.095711,1156500
2020-10-16,85.989998,87.000000,85.910004,86.190002,82.864853,1181900
2020-10-19,86.750000,86.879997,85.449997,85.790001,82.480286,1294500
2020-10-20,85.489998,86.070000,85.330002,85.690002,82.384140,1795500
2020-10-21,84.930000,85.209999,84.129997,84.139999,80.893936,1520000
2020-10-22,84.209999,84.669998,84.040001,84.410004,81.153526,1303900
2020-10-23,84.629997,84.879997,84.120003,84.430000,81.172752,810400
2020-10-26,84.099998,84.400002,83.500000,84.180000,80.932396,1876400
2020-10-27,81.989998,82.320000,80.800003,80.949997,77.827003,4040400
2020-10-28,79.389999,79.720001,78.309998,78.360001,75.336929,1971500
2020-10-29,77.660004,78.459999,77.059998,78.070000,75.058113,1639100
2020-10-30,77.709999,78.080002,77.040001,78.080002,75.067734,1467800
2020-11-02,79.209999,79.959999,78.610001,79.769997,76.692528,2102900
2020-11-03,81.430000,81.760002,81.019997,81.050003,77.923149,1759000
2020-11-04,83.440002,85.040001,83.430000,83.760002,80.528603,3426000
2020-11-05,84.470001,84.550003,83.769997,84.230003,80.980469,1748000
2020-11-06,84.680000,85.029999,84.379997,84.720001,81.451561,2262300
2020-11-09,85.180000,85.779999,83.910004,83.930000,80.692039,2227000
2020-11-10,84.769997,84.910004,84.169998,84.250000,80.999695,1577900
2020-11-11,85.940002,86.199997,85.400002,86.000000,82.682182,1334300
2020-11-12,86.430000,86.430000,85.400002,85.620003,82.316841,1178000
2020-11-13,85.720001,86.220001,85.589996,86.099998,82.778320,1043400
2020-11-16,86.290001,86.620003,86.120003,86.410004,83.076370,1033000
2020-11-17,86.949997,87.050003,86.370003,86.519997,83.182114,1553100
2020-11-18,86.650002,86.720001,85.720001,85.720001,82.412987,3149400
2020-11-19,86.360001,87.239998,86.080002,87.199997,83.835884,2659300
2020-11-20,87.019997,87.550003,86.959999,87.519997,84.143539,2652000
2020-11-23,87.150002,87.410004,86.940002,87.309998,83.941643,2805800
2020-11-24,87.760002,88.430000,87.730003,88.300003,84.893456,2750000
2020-11-25,89.019997,89.570000,88.889999,89.180000,85.739502,2030300
2020-11-27,89.160004,89.919998,88.790001,89.760002,86.297127,1503200
2020-11-30,89.879997,90.930000,89.739998,90.830002,87.325844,4070300
2020-12-01,89.300003,90.769997,89.300003,90.720001,87.220085,4722400
2020-12-02,91.430000,92.099998,91.269997,91.580002,88.046913,1317600
2020-12-03,90.820000,91.110001,90.110001,90.239998,86.758606,1499100
2020-12-04,91.059998,91.620003,90.980003,91.620003,88.085365,882600
2020-12-07,91.489998,91.720001,91.279999,91.500000,87.969994,841200
2020-12-08,90.010002,91.540001,90.000000,91.209999,87.691185,1548000
2020-12-09,91.860001,91.889999,91.150002,91.610001,88.075752,1049300
2020-12-10,91.610001,92.180000,91.320000,91.680000,88.143051,856600
2020-12-11,91.919998,92.669998,91.570000,92.620003,89.046791,1908300
2020-12-14,91.360001,92.199997,90.500000,90.550003,87.056648,2339100
2020-12-15,90.059998,90.239998,89.559998,89.970001,86.499023,2137600
2020-12-16,91.000000,91.260002,90.580002,90.970001,87.460442,2159600
2020-12-17,92.440002,92.699997,91.949997,91.980003,88.431480,1675000
2020-12-18,91.860001,91.910004,90.500000,90.910004,87.402763,3210700
2020-12-21,88.269997,88.720001,87.410004,88.459999,85.047279,3298400
2020-12-22,88.419998,88.449997,87.940002,88.180000,84.778076,1427900
2020-12-23,88.720001,88.849998,88.139999,88.379997,84.970360,966700
2020-12-24,88.529999,88.720001,88.309998,88.550003,85.133804,557300
2020-12-28,90.790001,91.320000,90.139999,91.199997,87.681564,2449800
2020-12-29,92.860001,93.680000,92.750000,93.349998,89.748619,2411500
2020-12-30,94.129997,95.040001,93.970001,94.360001,90.719658,1889600
2020-12-31,94.180000,94.529999,93.360001,94.430000,90.786957,913300
2021-01-04,95.010002,95.110001,93.730003,94.370003,90.729279,1467600
2021-01-05,94.589996,94.889999,93.709999,94.610001,90.960014,1581300
2021-01-06,93.260002,94.510002,93.239998,93.510002,89.902451,1251700
2021-01-07,93.290001,93.690002,92.739998,93.400002,89.796700,1572700
2021-01-08,93.959999,94.209999,93.480003,94.040001,90.412003,1595600
2021-01-11,93.669998,94.570000,93.500000,94.389999,90.748497,1669300
2021-01-12,93.779999,93.970001,93.000000,93.849998,90.229332,2098700
2021-01-13,93.519997,94.080002,93.309998,93.309998,89.710167,2659800
2021-01-14,94.059998,95.220001,93.839996,94.620003,90.969627,1966800
2021-01-15,95.610001,96.540001,95.419998,95.629997,91.940659,2409600
2021-01-19,96.379997,96.879997,95.849998,96.690002,92.959770,2280800
2021-01-20,96.800003,97.099998,96.529999,96.919998,93.180893,1780200
2021-01-21,96.879997,96.959999,96.389999,96.879997,93.142433,1072200
2021-01-22,96.940002,97.519997,96.550003,96.900002,93.161667,2545100
2021-01-25,97.190002,98.519997,96.739998,98.470001,94.671097,3088800
2021-01-26,94.339996,95.940002,93.910004,95.940002,92.238708,4486000
2021-01-27,94.760002,94.879997,92.860001,92.900002,89.315987,5090400
2021-01-28,93.820000,94.519997,92.790001,92.839996,89.258293,1957900
2021-01-29,91.250000,91.639999,89.470001,90.470001,86.979736,3007400
2021-02-01,90.720001,90.739998,89.489998,89.760002,86.297127,2165000
2021-02-02,90.470001,90.480003,89.599998,89.620003,86.162529,1872600
2021-02-03,89.349998,89.800003,89.010002,89.339996,85.893326,2479800
2021-02-04,90.339996,90.709999,89.809998,90.629997,87.133560,1986700
2021-02-05,90.580002,90.800003,90.220001,90.529999,87.037415,1567100
2021-02-08,91.419998,91.489998,90.440002,91.000000,87.489288,1957600
2021-02-09,91.000000,91.860001,90.879997,91.580002,88.046913,2548700
2021-02-10,92.000000,92.320000,91.260002,91.470001,87.941154,1807600
2021-02-11,92.220001,92.250000,91.589996,92.190002,88.633377,1823200
2021-02-12,91.400002,92.330002,91.330002,92.029999,88.479546,1604100
2021-02-16,92.349998,92.360001,91.309998,91.459999,87.931541,1523100
2021-02-17,90.459999,90.730003,89.500000,90.089996,86.614388,2253900
2021-02-18,89.580002,89.699997,89.059998,89.389999,85.941399,1789000
2021-02-19,89.019997,89.070000,88.360001,88.410004,84.999207,1810100
2021-02-22,88.209999,88.470001,87.879997,87.910004,84.518501,1566000
2021-02-23,86.889999,87.129997,86.440002,86.500000,83.162895,2119200
2021-02-24,87.160004,87.730003,86.669998,87.430000,84.057014,2571200
2021-02-25,87.540001,87.669998,86.550003,86.709999,83.364792,2113200
2021-02-26,87.139999,87.209999,85.629997,85.910004,82.595657,2230100
2021-03-01,86.550003,87.489998,86.510002,87.449997,84.076241,1639900
2021-03-02,88.080002,88.839996,88.070000,88.169998,84.768463,2135600
2021-03-03,88.000000,88.209999,86.910004,87.559998,84.181999,1958400
2021-03-04,84.610001,84.809998,82.639999,83.500000,83.500000,2038500
2021-03-05,83.360001,84.239998,82.290001,84.010002,84.010002,2019500
2021-03-08,83.989998,84.739998,83.620003,83.730003,83.730003,1925400
2021-03-09,83.849998,84.489998,83.540001,83.540001,83.540001,2083900
2021-03-10,84.510002,84.599998,83.949997,84.190002,84.190002,1708300
2021-03-11,84.680000,85.269997,84.349998,84.739998,84.739998,1535000
2021-03-12,83.889999,84.180000,83.669998,84.129997,84.129997,1374700
2021-03-15,84.339996,85.330002,83.769997,85.290001,85.290001,2308000
2021-03-16,85.410004,86.110001,85.400002,86.010002,86.010002,1431500
2021-03-17,85.150002,85.849998,84.690002,85.639999,85.639999,1389400
2021-03-18,85.160004,85.870003,85.110001,85.180000,85.180000,1173500
2021-03-19,85.620003,86.120003,85.360001,85.940002,85.940002,1332600
2021-03-22,85.519997,86.669998,85.459999,86.510002,86.510002,1447300
2021-03-23,86.209999,87.029999,86.070000,86.260002,86.260002,1597800
2021-03-24,85.989998,86.430000,85.699997,86.019997,86.019997,1385000
2021-03-25,86.970001,87.379997,86.410004,87.209999,87.209999,2213500
2021-03-26,86.809998,87.500000,86.680000,87.410004,87.410004,1572600
2021-03-29,87.320000,87.820000,87.230003,87.349998,87.349998,1568300
2021-03-30,86.830002,87.279999,86.309998,87.019997,87.019997,1703000
2021-03-31,85.669998,86.110001,85.440002,85.480003,85.480003,2350000
2021-04-01,85.660004,86.559998,85.519997,86.080002,86.080002,1567100
2021-04-05,86.360001,87.430000,86.260002,87.269997,87.269997,1092400
